order_id,invoice_id,order_ts,invoice_ts,due_date,paid_ts,customer_id,account_name,industry,segment,region,country,state,city,sales_channel,sales_rep_id,product_family,sku,contract_type,term_months,quantity,unit_price_local,discount_pct,gross_amount_local,net_amount_local,currency,payment_status,days_to_pay_est
ORD-8076567794,INV-7217085407,2024-12-03 23:00:14,2024-12-06 23:00:14,2025-01-05 23:00:14,,CUST-42076391,Apex Fin,Retail,SMB,EMEA,UK,,London,Online,SR-826061,Supply Chain Optimizer,SCO-EXEC,Subscription,12,12,15242.71,0.1285,182912.48,159403.29,GBP,Net 30,33
ORD-5479597644,INV-1718574121,2025-06-11 22:34:58,2025-06-11 22:34:58,2025-07-11 22:34:58,2025-07-04 22:34:58,CUST-63684846,Summit Systems,Logistics,SMB,North America,USA,CA,San Francisco,Partner,SR-362553,Support Automation,SUP-ENT,Subscription,36,5,28049.74,0.1625,420746.13,352365.53,USD,Paid,23
ORD-3813963473,INV-7554148985,2024-08-17 05:13:40,2024-08-18 05:13:40,2024-09-17 05:13:40,2024-09-09 05:13:40,CUST-16079154,Vertex Logistics,Healthcare,Enterprise,North America,USA,WA,Seattle,Direct,SR-949848,Supply Chain Optimizer,SCO-ENT,Subscription,12,3,55557.65,0.1184,166672.96,146935.41,USD,Paid,22
ORD-5744328969,INV-4724648566,2025-05-23 20:41:31,2025-05-27 20:41:31,2025-07-26 20:41:31,,CUST-70313934,Vertex Retail,Manufacturing,SMB,North America,Canada,ON,Toronto,Direct,SR-850439,CRM Add-on,CRM-AUTO,Professional Services,3,18,7385.84,0.1098,33236.3,29587.25,USD,Net 60,42
ORD-9680647610,INV-3731484202,2024-03-02 00:25:38,2024-03-05 00:25:38,2024-04-04 00:25:38,2024-03-28 00:25:38,CUST-09558904,Apex Logistics,Manufacturing,Mid-Market,APAC,India,MH,Mumbai,Direct,SR-000090,Analytics Suite,ANL-ENT,Usage-Based,1,11,26426.98,0.1548,24224.73,20474.18,USD,Paid,23
ORD-0034399218,INV-6837537457,2025-10-15 14:13:20,2025-10-16 14:13:20,2025-11-15 14:13:20,2025-10-28 14:13:20,CUST-22308983,Cobalt Holdings,Manufacturing,SMB,North America,USA,MA,Boston,Partner,SR-680687,Analytics Suite,ANL-PRO,Subscription,12,10,10169.54,0.051,101695.37,96506.87,USD,Paid,12
ORD-3800648952,INV-6292667782,2024-06-23 10:29:39,2024-06-24 10:29:39,2024-07-24 10:29:39,2024-07-01 10:29:39,CUST-70919589,Evergreen Group,SaaS,SMB,APAC,India,RJ,Jaipur,Partner,SR-810789,Support Automation,SUP-AGENT,Usage-Based,1,14,12166.74,0.3274,14194.53,9547.92,EUR,Paid,7
ORD-1045124751,INV-9387180052,2025-04-14 07:13:53,2025-04-16 07:13:53,2025-05-16 07:13:53,2025-05-03 07:13:53,CUST-12091440,Quantum Logistics,Retail,SMB,North America,USA,GA,Atlanta,Marketplace,SR-362054,Support Automation,SUP-ENT,Subscription,12,11,24742.74,0.0673,272170.19,253842.74,USD,Paid,17
ORD-3777535567,INV-9365090675,2024-01-08 22:24:23,2024-01-11 22:24:23,2024-02-10 22:24:23,,CUST-89931645,Summit Holdings,Manufacturing,Mid-Market,North America,USA,MA,Boston,Online,SR-379493,Supply Chain Optimizer,SCO-ENT,Subscription,24,6,43068.66,0.236,516823.97,394855.12,USD,Net 30,14
ORD-0597760475,INV-0715996291,2024-04-21 15:53:44,2024-04-24 15:53:44,2024-05-24 15:53:44,2024-04-29 15:53:44,CUST-35899914,Summit Fin,Manufacturing,SMB,APAC,India,DL,Delhi,Direct,SR-437883,CRM Add-on,CRM-AI,Subscription,12,15,3793.83,0.2135,56907.41,44755.98,USD,Paid,5
ORD-7162396357,INV-6154101932,2025-12-06 03:19:11,2025-12-10 03:19:11,2026-01-09 03:19:11,,CUST-56281866,Summit Works,Logistics,Mid-Market,North America,USA,GA,Atlanta,Inside Sales,SR-551797,Supply Chain Optimizer,SCO-EXEC,Subscription,24,3,25195.12,0.0,151170.73,151170.73,USD,Net 30,34
ORD-4447137809,INV-7994054897,2025-08-18 03:20:32,2025-08-21 03:20:32,2025-09-20 03:20:32,,CUST-31451492,BlueRock Fin,Healthcare,SMB,North America,USA,WA,Seattle,Direct,SR-286902,AI Platform,AIP-DEV,Subscription,36,2,9920.94,0.2413,59525.61,45159.99,USD,Net 30,29
ORD-3385197655,INV-8529904247,2024-06-08 02:48:44,2024-06-12 02:48:44,2024-07-12 02:48:44,2024-06-21 02:48:44,CUST-20906535,Nimbus Fin,Healthcare,SMB,North America,USA,GA,Atlanta,Online,SR-751201,Supply Chain Optimizer,SCO-EXEC,Subscription,12,6,18884.49,0.1756,113306.94,93413.41,USD,Paid,9
ORD-5956075853,INV-6001767071,2024-04-03 07:17:48,2024-04-05 07:17:48,2024-06-04 07:17:48,,CUST-42724421,Cobalt Works,SaaS,SMB,North America,USA,TX,Austin,Direct,SR-916470,Analytics Suite,ANL-PRO,Subscription,12,17,10868.9,0.3573,184771.36,118751.01,USD,Net 60,65
ORD-4983968843,INV-3664184398,2025-08-05 01:39:17,2025-08-09 01:39:17,2025-09-08 01:39:17,2025-09-01 01:39:17,CUST-87839888,BlueRock Group,Manufacturing,SMB,North America,Canada,ON,Toronto,Direct,SR-327322,CRM Add-on,CRM-AUTO,Subscription,24,14,6510.17,0.2174,182284.82,142648.85,USD,Paid,23
ORD-1661907831,INV-5697834488,2025-12-08 06:20:26,2025-12-09 06:20:26,2026-01-08 06:20:26,2025-12-15 06:20:26,CUST-19123599,Evergreen Retail,Manufacturing,SMB,North America,USA,MA,Boston,Marketplace,SR-363729,Supply Chain Optimizer,SCO-ENT,Subscription,12,19,3216599.91,0.2719,61115398.35,44500815.61,INR,Paid,6
ORD-4431387022,INV-0255751447,2024-04-30 18:21:37,2024-05-03 18:21:37,2024-06-02 18:21:37,2024-05-18 18:21:37,CUST-62605145,Evergreen Labs,Retail,SMB,North America,USA,IL,Chicago,Online,SR-202354,Support Automation,SUP-AGENT,Subscription,24,18,902353.44,0.1148,32484723.92,28755841.3,INR,Paid,15
ORD-0805847456,INV-2795174478,2025-04-19 20:58:06,2025-04-19 20:58:06,2025-05-19 20:58:06,2025-05-15 20:58:06,CUST-73523735,Sunrise Group,FinTech,SMB,EMEA,UK,,London,Partner,SR-283450,AI Platform,AIP-ENT,Usage-Based,6,10,2615756.06,0.3002,13078780.3,9152496.44,INR,Paid,26
ORD-9449074480,INV-7542484014,2024-07-21 18:51:44,2024-07-25 18:51:44,2024-08-24 18:51:44,2024-08-22 18:51:44,CUST-16039662,Quantum Fin,Healthcare,Enterprise,EMEA,Germany,,Berlin,Direct,SR-210465,Supply Chain Optimizer,SCO-ENT,Subscription,12,23,49576.53,0.2604,1140260.21,843328.46,USD,Paid,28
ORD-5781791393,INV-2512415206,2025-06-16 11:54:19,2025-06-19 11:54:19,2025-07-19 11:54:19,2025-07-16 11:54:19,CUST-37421537,Vertex Retail,FinTech,SMB,APAC,India,WB,Kolkata,Online,SR-338026,CRM Add-on,CRM-AUTO,Subscription,24,17,6408.27,0.0,217881.09,217881.09,USD,Paid,27
ORD-1647807979,INV-6598609294,2024-10-26 16:41:20,2024-10-30 16:41:20,2024-11-29 16:41:20,,CUST-08163703,Quantum Labs,Manufacturing,Enterprise,APAC,Singapore,,Singapore,Marketplace,SR-151242,Supply Chain Optimizer,SCO-EXEC,Subscription,12,2,28557.97,0.2224,57115.93,44412.67,USD,Net 30,28
ORD-9149283614,INV-1975483197,2024-03-30 22:39:15,2024-04-02 22:39:15,2024-05-02 22:39:15,2024-05-02 22:39:15,CUST-79801565,Sunrise Holdings,Logistics,Mid-Market,APAC,India,HR,Gurugram,Marketplace,SR-991561,Analytics Suite,ANL-PRO,Subscription,12,11,11061.45,0.0744,121675.91,112627.41,EUR,Paid,30
ORD-3335527624,INV-2019536438,2024-08-19 01:16:44,2024-08-19 01:16:44,2024-10-18 01:16:44,,CUST-02439905,Summit Group,Healthcare,Mid-Market,APAC,India,HR,Gurugram,Direct,SR-164533,Supply Chain Optimizer,SCO-EXEC,Subscription,12,1,24249.47,0.0314,24249.47,23488.08,USD,Net 60,57
ORD-4414828294,INV-2361496489,2025-01-20 21:42:34,2025-01-23 21:42:34,2025-02-22 21:42:34,2025-02-25 21:42:34,CUST-60057248,Summit Holdings,Manufacturing,Mid-Market,North America,USA,WA,Seattle,Direct,SR-473065,Support Automation,SUP-AGENT,Subscription,12,11,15124.89,0.1614,166373.79,139525.14,USD,Paid,33
ORD-3312916238,INV-3196118853,2025-07-24 17:21:32,2025-07-24 17:21:32,2025-08-23 17:21:32,2025-08-30 17:21:32,CUST-10529137,Evergreen Works,Education,Mid-Market,North America,USA,GA,Atlanta,Direct,SR-180214,Analytics Suite,ANL-STD,Subscription,24,5,6553.24,0.2968,65532.37,46080.46,EUR,Paid,37
ORD-1578485401,INV-5361563458,2024-01-16 09:16:24,2024-01-16 09:16:24,2024-02-15 09:16:24,,CUST-35793124,BlueRock Group,SaaS,SMB,North America,USA,GA,Atlanta,Direct,SR-952672,AI Platform,AIP-ENT,Subscription,12,1,32335.65,0.1223,32335.65,28382.45,EUR,Net 30,30
ORD-3999263495,INV-4784599803,2025-11-15 10:46:01,2025-11-16 10:46:01,2025-12-16 10:46:01,2025-12-24 10:46:01,CUST-69716110,Summit Works,Travel,SMB,EMEA,UK,,London,Direct,SR-518688,Supply Chain Optimizer,SCO-ENT,Subscription,12,8,42253.1,0.0693,338024.83,314612.87,USD,Paid,38
ORD-5260059195,INV-7027345762,2025-04-09 10:31:30,2025-04-10 10:31:30,2025-05-10 10:31:30,2025-05-02 10:31:30,CUST-32302788,Pioneer Systems,Retail,Mid-Market,APAC,India,RJ,Jaipur,Direct,SR-360085,Support Automation,SUP-ENT,Usage-Based,3,24,2613155.49,0.167,15678932.93,13060474.72,INR,Paid,22
ORD-3317761529,INV-9869395480,2025-09-17 03:47:22,2025-09-19 03:47:22,2025-10-19 03:47:22,2025-10-01 03:47:22,CUST-40065358,Vertex Health,Retail,SMB,EMEA,UK,,London,Online,SR-018256,Analytics Suite,ANL-ENT,Subscription,12,14,23367.94,0.1793,327151.18,268477.11,USD,Paid,12
ORD-7849993112,INV-9630852380,2025-10-26 05:31:39,2025-10-27 05:31:39,2025-11-26 05:31:39,2025-12-07 05:31:39,CUST-21116730,Evergreen Group,Retail,SMB,APAC,India,RJ,Jaipur,Online,SR-045312,Analytics Suite,ANL-STD,Subscription,12,12,5549.52,0.1733,66594.25,55051.39,USD,Paid,41
ORD-5392211213,INV-6227384212,2024-04-19 07:04:58,2024-04-22 07:04:58,2024-05-22 07:04:58,2024-05-17 07:04:58,CUST-52400528,Vertex Systems,FinTech,SMB,APAC,India,MH,Mumbai,Direct,SR-407578,AI Platform,AIP-BUS,Professional Services,1,13,17066.83,0.01,18489.07,18303.69,USD,Paid,25
ORD-8145037706,INV-0852549174,2024-03-08 00:08:22,2024-03-12 00:08:22,2024-05-11 00:08:22,,CUST-85775126,Cobalt Systems,Healthcare,Mid-Market,North America,USA,NC,Raleigh,Marketplace,SR-897945,AI Platform,AIP-ENT,Subscription,12,21,33307.7,0.2672,699461.6,512590.71,EUR,Net 60,59
ORD-7701375776,INV-9687993073,2025-07-09 12:01:39,2025-07-12 12:01:39,2025-08-11 12:01:39,2025-08-16 12:01:39,CUST-05473542,Nimbus Logistics,Retail,Mid-Market,North America,USA,IL,Chicago,Online,SR-759235,Support Automation,SUP-DEFLECT,Subscription,12,21,5352.7,0.0,112406.79,112406.79,USD,Paid,35
ORD-3058519261,INV-9111355566,2024-05-14 11:26:12,2024-05-15 11:26:12,2024-06-14 11:26:12,2024-06-20 11:26:12,CUST-78407613,Vertex Holdings,SaaS,SMB,APAC,India,HR,Gurugram,Partner,SR-786532,Support Automation,SUP-ENT,Subscription,12,10,2281164.17,0.2408,22811641.66,17318205.44,INR,Paid,36
ORD-8726728294,INV-5912293469,2024-04-15 07:54:41,2024-04-16 07:54:41,2024-05-16 07:54:41,,CUST-84359703,Apex Health,Logistics,SMB,North America,USA,GA,Atlanta,Direct,SR-193300,AI Platform,AIP-BUS,Subscription,24,17,16898.64,0.2174,574553.77,449671.63,USD,Net 30,28
ORD-4860833031,INV-9714683321,2024-11-30 04:14:03,2024-12-03 04:14:03,2025-01-02 04:14:03,,CUST-68934616,Nimbus Systems,Healthcare,Mid-Market,North America,Canada,ON,Toronto,Online,SR-961395,AI Platform,AIP-DEV,Subscription,12,7,770748.51,0.2685,5395239.55,3946689.39,INR,Overdue,80
ORD-5533163231,INV-4889768176,2025-10-15 23:16:26,2025-10-18 23:16:26,2025-11-17 23:16:26,2025-10-21 23:16:26,CUST-53270776,Quantum Logistics,SaaS,Mid-Market,North America,USA,WA,Seattle,Online,SR-285308,Analytics Suite,ANL-ENT,Subscription,12,2,2094670.94,0.0915,4189341.89,3806219.48,INR,Paid,3
ORD-1068986534,INV-3663341194,2025-07-22 16:17:02,2025-07-22 16:17:02,2025-08-21 16:17:02,,CUST-71858389,Summit Works,Education,SMB,North America,USA,NY,New York,Direct,SR-376877,Analytics Suite,ANL-PRO,Subscription,12,19,883494.92,0.078,16786403.51,15477530.45,INR,Overdue,104
ORD-9184524126,INV-8314602383,2025-01-05 11:23:37,2025-01-07 11:23:37,2025-02-06 11:23:37,2025-02-03 11:23:37,CUST-24540471,Apex Systems,Travel,SMB,APAC,India,HR,Gurugram,Direct,SR-221546,Supply Chain Optimizer,SCO-ENT,Subscription,12,23,42237.43,0.0774,971460.93,896283.15,EUR,Paid,27
ORD-6621575672,INV-1906224575,2024-05-20 17:20:38,2024-05-21 17:20:38,2024-06-20 17:20:38,,CUST-06158366,Pioneer Logistics,Travel,Mid-Market,North America,USA,TX,Austin,Direct,SR-317557,Support Automation,SUP-ENT,Subscription,12,19,2613816.02,0.0273,49662504.38,48307657.14,INR,Net 30,31
ORD-8873631259,INV-9542181142,2024-08-28 08:55:53,2024-08-30 08:55:53,2024-09-29 08:55:53,,CUST-92188212,Apex Fin,Logistics,SMB,APAC,India,MH,Mumbai,Online,SR-863843,Support Automation,SUP-DEFLECT,Subscription,24,1,355473.28,0.0807,710946.55,653552.78,INR,Net 30,21
ORD-9092279480,INV-7741755591,2025-05-07 05:10:21,2025-05-07 05:10:21,2025-06-06 05:10:21,2025-06-17 05:10:21,CUST-32653273,Quantum Works,Education,SMB,North America,USA,TX,Austin,Inside Sales,SR-383880,Supply Chain Optimizer,SCO-PLAN,Subscription,12,22,14658.2,0.0471,322480.44,307305.67,USD,Paid,41
ORD-0853481482,INV-2865739449,2024-04-22 16:09:21,2024-04-26 16:09:21,2024-05-26 16:09:21,,CUST-58111768,Vertex Retail,SaaS,SMB,North America,USA,MA,Boston,Partner,SR-624728,Analytics Suite,ANL-STD,Subscription,12,17,5099.69,0.0471,86694.75,82614.53,EUR,Net 30,38
ORD-0149771070,INV-3629630960,2025-01-09 18:29:41,2025-01-10 18:29:41,2025-02-09 18:29:41,2025-02-03 18:29:41,CUST-16354313,Pioneer Group,Travel,Mid-Market,APAC,India,KA,Bengaluru,Marketplace,SR-486256,AI Platform,AIP-ENT,Usage-Based,1,19,40010.32,0.1063,63349.67,56613.34,USD,Paid,24
ORD-6903970869,INV-7314966733,2024-01-09 15:36:47,2024-01-12 15:36:47,2024-02-11 15:36:47,,CUST-26570936,Pioneer Group,Manufacturing,Enterprise,North America,USA,MA,Boston,Online,SR-799396,Support Automation,SUP-AGENT,Subscription,24,5,16880.06,0.1497,168800.63,143535.54,USD,Overdue,64
ORD-2231230591,INV-6717385740,2024-08-20 13:35:36,2024-08-20 13:35:36,2024-09-19 13:35:36,2024-09-23 13:35:36,CUST-18683189,Quantum Logistics,Healthcare,SMB,APAC,India,RJ,Jaipur,Inside Sales,SR-839977,Support Automation,SUP-DEFLECT,Professional Services,1,17,4890.79,0.2144,6928.61,5442.99,USD,Paid,34
ORD-4758264242,INV-5370087780,2024-06-26 00:03:30,2024-06-26 00:03:30,2024-08-25 00:03:30,,CUST-13911793,Nimbus Works,Travel,SMB,North America,USA,NY,New York,Online,SR-317532,Support Automation,SUP-ENT,Subscription,36,14,26570.98,0.1333,1115981.15,967207.04,USD,Net 60,57
ORD-6599758951,INV-8112085039,2025-05-01 15:18:31,2025-05-01 15:18:31,2025-06-30 15:18:31,,CUST-29319751,Vertex Logistics,Travel,Enterprise,APAC,India,MH,Mumbai,Inside Sales,SR-715725,AI Platform,AIP-BUS,Subscription,12,1,23839.82,0.138,23839.82,20550.73,USD,Net 60,42
ORD-0096710987,INV-0282914339,2025-10-15 14:50:36,2025-10-16 14:50:36,2025-12-15 14:50:36,,CUST-98301210,Vertex Industries,Logistics,Enterprise,North America,USA,WA,Seattle,Inside Sales,SR-410906,Analytics Suite,ANL-PRO,Subscription,12,11,14272.71,0.112,156999.85,139409.25,USD,Net 60,57
ORD-9117188145,INV-5624079675,2024-04-14 09:53:55,2024-04-14 09:53:55,2024-05-14 09:53:55,2024-05-01 09:53:55,CUST-65518380,Quantum Holdings,Logistics,SMB,North America,USA,GA,Atlanta,Direct,SR-391058,CRM Add-on,CRM-INSIGHTS,Subscription,12,5,11008.23,0.2565,55041.14,40920.55,USD,Paid,17
ORD-3588038298,INV-8819500474,2025-07-24 05:51:01,2025-07-27 05:51:01,2025-08-26 05:51:01,2025-08-15 05:51:01,CUST-28835745,Quantum Labs,Travel,SMB,APAC,India,WB,Kolkata,Partner,SR-830175,Support Automation,SUP-DEFLECT,Usage-Based,1,19,4222.45,0.1268,6685.55,5837.58,EUR,Paid,19
ORD-2488046766,INV-1246363153,2025-04-13 23:29:55,2025-04-14 23:29:55,2025-05-14 23:29:55,2025-05-12 23:29:55,CUST-97808669,BlueRock Group,FinTech,Mid-Market,APAC,India,MH,Mumbai,Direct,SR-243224,Support Automation,SUP-ENT,Subscription,24,14,28321.85,0.1907,793011.73,641810.86,EUR,Paid,28
ORD-6428601214,INV-5507504487,2025-11-24 09:00:20,2025-11-26 09:00:20,2025-12-26 09:00:20,2026-01-11 09:00:20,CUST-16322645,Evergreen Health,Retail,Mid-Market,North America,Canada,ON,Toronto,Marketplace,SR-959080,Analytics Suite,ANL-ENT,Subscription,12,2,27364.25,0.1866,54728.5,44514.06,USD,Paid,46
ORD-5176257678,INV-9746347416,2025-10-13 06:31:43,2025-10-14 06:31:43,2025-11-13 06:31:43,2025-10-29 06:31:43,CUST-93956536,Quantum Industries,Education,Mid-Market,EMEA,UK,,London,Partner,SR-865691,Support Automation,SUP-DEFLECT,Subscription,12,14,5651.62,0.0715,79122.68,73463.82,EUR,Paid,15
ORD-1885269572,INV-2232126609,2024-03-13 16:57:08,2024-03-17 16:57:08,2024-04-16 16:57:08,2024-04-05 16:57:08,CUST-07268671,Apex Group,SaaS,SMB,APAC,India,RJ,Jaipur,Inside Sales,SR-554039,Support Automation,SUP-AGENT,Subscription,12,13,12146.69,0.1272,157907.03,137827.12,USD,Paid,19
ORD-1141449389,INV-2845394162,2025-06-15 11:34:01,2025-06-19 11:34:01,2025-07-19 11:34:01,,CUST-40728610,Summit Fin,Manufacturing,Mid-Market,North America,USA,MA,Boston,Inside Sales,SR-354655,AI Platform,AIP-ENT,Subscription,12,16,40007.4,0.2187,640118.4,500138.72,USD,Overdue,100
ORD-4243082154,INV-0371576249,2025-02-27 13:22:38,2025-03-01 13:22:38,2025-03-31 13:22:38,,CUST-61218489,Summit Health,Manufacturing,Mid-Market,EMEA,UK,,London,Partner,SR-609202,AI Platform,AIP-ENT,Subscription,12,10,29973.24,0.1718,299732.35,248236.85,GBP,Overdue,101
ORD-5490755480,INV-8232767368,2024-03-21 15:33:33,2024-03-25 15:33:33,2024-04-24 15:33:33,2024-04-24 15:33:33,CUST-74675841,Evergreen Group,Logistics,SMB,North America,USA,IL,Chicago,Online,SR-776106,Analytics Suite,ANL-ENT,Subscription,36,16,2085327.53,0.0684,100095721.38,93249002.12,INR,Paid,30
ORD-2373040269,INV-1141144716,2024-07-02 08:50:51,2024-07-03 08:50:51,2024-08-02 08:50:51,,CUST-48536204,Summit Health,Healthcare,Mid-Market,EMEA,Germany,,Berlin,Direct,SR-515630,Analytics Suite,ANL-ENT,Subscription,12,6,2323444.13,0.01,13940664.76,13801504.37,INR,Overdue,115
ORD-8249986351,INV-9243241427,2025-10-24 03:39:18,2025-10-26 03:39:18,2025-11-25 03:39:18,2025-11-04 03:39:18,CUST-95961235,Evergreen Retail,Healthcare,SMB,APAC,India,KA,Bengaluru,Partner,SR-612550,CRM Add-on,CRM-INSIGHTS,Subscription,36,3,11521.37,0.0,103692.34,103692.34,USD,Paid,9
ORD-6584111799,INV-2346835221,2025-01-23 04:01:04,2025-01-27 04:01:04,2025-02-26 04:01:04,,CUST-54376564,Quantum Retail,SaaS,Enterprise,North America,USA,NJ,Jersey City,Online,SR-284059,AI Platform,AIP-DEV,Subscription,36,18,9729.31,0.2719,525382.59,382508.2,USD,Net 30,32
ORD-4528979292,INV-5660867424,2024-08-30 22:33:05,2024-09-01 22:33:05,2024-10-01 22:33:05,2024-09-17 22:33:05,CUST-77018129,Apex Group,Travel,SMB,EMEA,UK,,London,Direct,SR-730914,Support Automation,SUP-AGENT,Subscription,12,23,12502.63,0.3695,287560.59,181304.1,USD,Paid,16
ORD-6317466824,INV-0238419404,2024-08-17 12:07:53,2024-08-21 12:07:53,2024-09-20 12:07:53,2024-09-01 12:07:53,CUST-62008880,Cobalt Fin,Education,Mid-Market,EMEA,UK,,London,Direct,SR-082245,CRM Add-on,CRM-AUTO,Subscription,36,14,7784.73,0.2139,326958.67,257032.57,EUR,Paid,11
ORD-6421491882,INV-3715113163,2025-08-22 10:00:29,2025-08-22 10:00:29,2025-09-21 10:00:29,2025-09-20 10:00:29,CUST-29452970,Nimbus Fin,SaaS,SMB,North America,USA,TX,Austin,Inside Sales,SR-785548,CRM Add-on,CRM-INSIGHTS,Professional Services,3,11,9403.83,0.054,25860.54,24463.25,USD,Paid,29
ORD-9499873854,INV-7321220832,2024-07-21 07:39:53,2024-07-22 07:39:53,2024-08-21 07:39:53,2024-08-06 07:39:53,CUST-46586003,Vertex Group,Travel,Mid-Market,APAC,India,TS,Hyderabad,Online,SR-563651,Supply Chain Optimizer,SCO-ENT,Professional Services,1,21,42733.7,0.1083,74783.97,66683.62,USD,Paid,15
ORD-9742981554,INV-2792491292,2024-04-23 17:19:09,2024-04-27 17:19:09,2024-05-27 17:19:09,,CUST-52689092,Vertex Logistics,Travel,SMB,North America,USA,IL,Chicago,Online,SR-031325,Analytics Suite,ANL-ENT,Subscription,24,18,20622.96,0.0765,742426.73,685638.73,USD,Net 30,26
ORD-3899783650,INV-8658741162,2025-02-14 21:54:36,2025-02-18 21:54:36,2025-04-19 21:54:36,,CUST-07313060,Nimbus Logistics,Manufacturing,Mid-Market,APAC,India,GJ,Ahmedabad,Marketplace,SR-150997,Analytics Suite,ANL-STD,Subscription,12,17,483259.28,0.1079,8215407.72,7329148.53,INR,Net 60,61
ORD-3796518367,INV-1212734674,2025-12-10 18:27:17,2025-12-14 18:27:17,2026-01-13 18:27:17,2025-12-25 18:27:17,CUST-11007823,Summit Group,Logistics,SMB,North America,Canada,ON,Toronto,Online,SR-229971,AI Platform,AIP-ENT,Subscription,12,18,34738.31,0.1714,625289.56,518113.23,USD,Paid,11
ORD-9944777297,INV-3051506656,2024-05-11 12:49:27,2024-05-14 12:49:27,2024-06-13 12:49:27,2024-06-24 12:49:27,CUST-25754771,Cobalt Systems,Retail,Mid-Market,North America,USA,NY,New York,Online,SR-392135,Analytics Suite,ANL-ENT,Usage-Based,1,24,2276411.97,0.3911,4552823.94,2772170.09,INR,Paid,41
ORD-5237395421,INV-8360297201,2024-07-01 11:24:39,2024-07-02 11:24:39,2024-08-01 11:24:39,2024-07-30 11:24:39,CUST-77779638,Summit Fin,Education,SMB,North America,USA,NJ,Jersey City,Direct,SR-492307,Support Automation,SUP-AGENT,Subscription,24,6,13128.74,0.0445,157544.91,150531.44,USD,Paid,28
ORD-0425457987,INV-7159186760,2024-12-01 20:46:59,2024-12-01 20:46:59,2024-12-31 20:46:59,2024-12-20 20:46:59,CUST-34578945,Quantum Industries,Manufacturing,Mid-Market,North America,USA,WA,Seattle,Partner,SR-667941,AI Platform,AIP-ENT,Subscription,12,17,41140.38,0.1723,699386.47,578897.46,USD,Paid,19
ORD-5611655805,INV-0710302807,2024-05-22 20:33:06,2024-05-22 20:33:06,2024-06-21 20:33:06,2024-06-11 20:33:06,CUST-69024515,Apex Fin,FinTech,SMB,North America,Canada,ON,Toronto,Direct,SR-617748,Analytics Suite,ANL-PRO,Subscription,36,10,12347.57,0.1346,370427.08,320578.16,USD,Paid,20
ORD-2300120440,INV-4730298814,2025-04-10 09:21:51,2025-04-10 09:21:51,2025-05-10 09:21:51,2025-05-11 09:21:51,CUST-36980186,Vertex Holdings,Manufacturing,SMB,North America,USA,FL,Miami,Online,SR-514650,Analytics Suite,ANL-PRO,Usage-Based,6,24,11426.83,0.2848,137121.93,98067.16,USD,Paid,31
ORD-6385978626,INV-6628036594,2024-06-30 23:08:34,2024-07-03 23:08:34,2024-08-02 23:08:34,,CUST-86153402,Apex Logistics,Manufacturing,SMB,APAC,India,UP,Lucknow,Online,SR-819172,Supply Chain Optimizer,SCO-PLAN,Subscription,12,2,1139600.74,0.0027,2279201.48,2273087.36,INR,Overdue,65
ORD-4749196458,INV-7968589219,2024-04-01 19:51:30,2024-04-02 19:51:30,2024-06-01 19:51:30,,CUST-49457950,BlueRock Fin,SaaS,SMB,EMEA,UK,,London,Direct,SR-219244,AI Platform,AIP-BUS,Subscription,24,6,1458147.46,0.3208,17497769.53,11885116.19,INR,Net 60,41
ORD-6753432706,INV-3145885401,2024-07-05 20:18:34,2024-07-08 20:18:34,2024-08-07 20:18:34,,CUST-71088765,Apex Logistics,FinTech,SMB,EMEA,UK,,London,Online,SR-917117,CRM Add-on,CRM-AI,Subscription,36,1,3445.0,0.1903,10335.0,8367.76,USD,Net 30,32
ORD-1100025258,INV-8807806845,2025-10-27 01:21:24,2025-10-31 01:21:24,2025-11-30 01:21:24,2025-11-29 01:21:24,CUST-95411049,Apex Works,Manufacturing,SMB,North America,USA,NY,New York,Direct,SR-985790,Analytics Suite,ANL-STD,Subscription,12,5,5915.14,0.1615,29575.72,24799.96,USD,Paid,29
ORD-7595153681,INV-0920694903,2025-10-30 03:07:13,2025-11-02 03:07:13,2025-12-02 03:07:13,,CUST-07422925,Pioneer Labs,Manufacturing,Mid-Market,North America,USA,NJ,Jersey City,Online,SR-436657,Support Automation,SUP-ENT,Subscription,24,4,26129.29,0.1914,209034.3,169029.79,USD,Overdue,87
